date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:40	3619/3619	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:41%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:40	3385/3385	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:42%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_association_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_association_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:41	3392/3392	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:42%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_node_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_node_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:41	3254/3254	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:43%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_path_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_path_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:42	3380/3380	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:44%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_path_expression_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_path_expression_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:42	3747/3747	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:44%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_type_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_type_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:44	4278/4278	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:45%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:44	3062/3062	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:46%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_class_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_class_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:45	3213/3213	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:47%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_maintenance_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_maintenance_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:46	3163/3163	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:47%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_number_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_number_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:46	3314/3314	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:48%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_server_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_server_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:47	4145/4145	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:49%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_type_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmessage_type_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:48	4013/4013	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:49%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmethod_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmethod_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:48	3350/3350	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:50%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmethod_chaining_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmethod_chaining_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:49	4074/4074	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:51%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmodification_group_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmodification_group_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:50	3394/3394	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:51%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmodul_pool_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmodul_pool_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:50	2812/2812	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:52%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmulti-byte-code_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmulti-byte-code_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:51	3072/3072	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:52%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmultiple_selection_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmultiple_selection_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:51	3189/3189	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:53%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmult_assignment_op_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmult_assignment_op_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:52	3429/3429	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:54%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmegatenancy_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmegatenancy_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:52	3840/3840	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:54%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_table_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_table_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:53	3810/3810	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:55%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennamed_data_object_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennamed_data_object_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:54	3370/3370	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:55%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennamed_includes_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennamed_includes_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:54	3253/3253	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:56%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_space_prefix_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_space_prefix_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:55	2863/2863	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:56%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_tab_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_tab_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:55	3438/3438	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:57%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_tab_fields_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_tab_fields_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:56	3293/3293	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:58%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_tab_header_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenname_tab_header_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:57	2900/2900	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:58%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennarrowing_cast_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennarrowing_cast_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:57	4529/4529	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:09:59%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennative_sql_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennative_sql_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:58	4212/4212	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:00%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennative_sql_interface_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennative_sql_interface_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:58	2930/2930	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:00%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennested_interface_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennested_interface_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:09:59	3167/3167	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:01%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennested_structure_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennested_structure_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:00	3922/3922	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:02%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennext_dynpro_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennext_dynpro_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:01	3442/3442	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:03%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennode_cycle_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennode_cycle_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:02	3221/3221	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:03%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennon_blocking_model_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennon_blocking_model_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:02	3812/3812	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:04%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenuntreatable_exception_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenuntreatable_exception_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:03	3732/3732	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:04%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennon_unicode_program_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennon_unicode_program_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:03	2923/2923	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:05%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennon_uc_prog_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennon_uc_prog_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:04	3490/3490	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:06%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennull_indicator_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennull_indicator_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:05	3683/3683	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:06%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennull_reference_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennull_reference_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:05	4136/4136	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:07%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennull_value_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennull_value_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:06	2918/2918	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:07%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_litetral_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_litetral_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:06	3409/3409	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:08%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_data_object_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_data_object_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:07	3993/3993	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:09%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_data_type_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_data_type_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:08	3489/3489	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:09%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumerical_expression_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumerical_expression_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:09	3454/3454	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:10%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumerical_expr_position_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumerical_expr_position_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:09	3102/3102	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:11%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmathematical_funktion_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmathematical_funktion_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:10	3206/3206	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:11%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_literal_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_literal_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:10	3394/3394	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:12%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumerical_position_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumerical_position_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:11	3060/3060	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:13%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_text_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_text_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:11	3750/3750	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:13%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_text_field_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennumeric_text_field_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:12	4222/4222	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:14%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:13	3927/3927	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:14%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_component_select_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_component_select_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:13	3822/3822	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:15%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_navigator_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_navigator_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:14	3608/3608	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:16%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_plugin_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_plugin_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:14	3564/3564	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:16%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_reference_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_reference_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:15	3549/3549	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:17%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_refer_variable_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_refer_variable_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:16	3958/3958	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:17%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_services_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_services_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:16	3821/3821	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:18%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_type_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobject_type_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
11:10:17	3316/3316	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:10:19%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobsolete_statement_glosry.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenobsolete_statement_glosry.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_glossary.htm)
